series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	776	-175.1959991	-21.19511329	TON	Tonga	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		100		100	2015	100	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		5.88		5.88	2015	5.88	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		94.12		94.12	2015	94.12	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		0		0	2015	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	788	9.572737411	34.11439971	TUN	Tunisia	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	788	9.572737411	34.11439971	TUN	Tunisia	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	788	9.572737411	34.11439971	TUN	Tunisia	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	792	35.42890329	38.9899684	TUR	Turkey	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage		8.33		8.33	2015	8.33	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	792	35.42890329	38.9899684	TUR	Turkey	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage		15.74		15.74	2015	15.74	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	792	35.42890329	38.9899684	TUR	Turkey	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		75		75	2015	75	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	792	35.42890329	38.9899684	TUR	Turkey	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage		0.93		0.93	2015	0.93	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	800	32.39100438	1.279557331	UGA	Uganda	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage	1.27			1.27	2014	1.27	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	800	32.39100438	1.279557331	UGA	Uganda	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage	1.27			1.27	2014	1.27	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	800	32.39100438	1.279557331	UGA	Uganda	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	75.95			75.95	2014	75.95	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	800	32.39100438	1.279557331	UGA	Uganda	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	21.52			21.52	2014	21.52	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	804	31.40270802	49.00735945	UKR	Ukraine	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			0	0	2016	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	804	31.40270802	49.00735945	UKR	Ukraine	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			76.74	76.74	2016	76.74	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	804	31.40270802	49.00735945	UKR	Ukraine	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			18.6	18.6	2016	18.6	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage	75			75	2014	75	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage	0			0	2014	0	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	12.5			12.5	2014	12.5	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	12.5			12.5	2014	12.5	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	818	29.77468534	26.57438204	EGY	Egypt	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			3.7	3.7	2016	3.7	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	818	29.77468534	26.57438204	EGY	Egypt	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			2.47	2.47	2016	2.47	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	818	29.77468534	26.57438204	EGY	Egypt	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			34.57	34.57	2016	34.57	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	818	29.77468534	26.57438204	EGY	Egypt	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			59.26	59.26	2016	59.26	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage			24.63	24.63	2016	24.63	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage			13.31	13.31	2016	13.31	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage			46.26	46.26	2016	46.26	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage			38.1	38.1	2016	38.1	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	831	-2.200712402	49.71561166	GGY	Guernsey	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	831	-2.200712402	49.71561166	GGY	Guernsey	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	831	-2.200712402	49.71561166	GGY	Guernsey	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	832	-2.136773508	49.22353354	JEY	Jersey	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	832	-2.136773508	49.22353354	JEY	Jersey	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	832	-2.136773508	49.22353354	JEY	Jersey	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	840	-99.13830311	39.5277871	USA	United States of America	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage	15.42			15.42	2014	15.42	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	840	-99.13830311	39.5277871	USA	United States of America	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage	1.66			1.66	2014	1.66	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	840	-99.13830311	39.5277871	USA	United States of America	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	60.55			60.55	2014	60.55	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	840	-99.13830311	39.5277871	USA	United States of America	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage	22.25			22.25	2014	22.25	GLOTIP Database	C
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	4	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	<15Y	FEMALE	PERCENT	under 15 years old	Female	Percentage								
2018.Q2.G.01	VC_VAW_DIST	Age and sex distribution of detected victims of trafficking in persons (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	<15Y	MALE	PERCENT	under 15 years old	Male	Percentage								
