series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	INDEX	UB	Index	Upper bound	0.97607	0.97414	0.97337	0.97262	0.97239	0.97217	0.97197	0.97177	0.97158	0.97138	0.9712	0.97103	0.97085	0.97069	0.97073	0.97136	0.97167	0.97332	0.97486	0.97721	0.97878	0.981	0.98335	0.98463	0.98573	0.98992	0.984926	2018	0.98992	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	818	29.77468534	26.57438204	EGY	Egypt	1	INDEX	LB	Index	Lower bound	0.9562	0.95673	0.95616	0.95549	0.95425	0.95178	0.9486	0.9458	0.94399	0.94044	0.93679	0.9342	0.93194	0.92782	0.92285	0.92119	0.91611	0.91306	0.9085	0.90362	0.89968	0.89438	0.88882	0.88469	0.87846	0.87572	0.884414	2018	0.87572	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	818	29.77468534	26.57438204	EGY	Egypt	2	INDEX	MP	Index	P	0.97351	0.97273	0.97087	0.96871	0.96523	0.96267	0.95963	0.9569	0.95406	0.95119	0.94866	0.94552	0.94343	0.9411	0.93851	0.9362	0.93356	0.93183	0.9289	0.92683	0.92342	0.9213	0.91893	0.91675	0.91404	0.91189	0.916582	2018	0.91189	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	818	29.77468534	26.57438204	EGY	Egypt	3	INDEX	UB	Index	Upper bound	0.97761	0.9764	0.97446	0.97333	0.97197	0.97058	0.96713	0.96428	0.96137	0.95872	0.95597	0.95363	0.95109	0.94954	0.94661	0.94535	0.94373	0.94209	0.94152	0.9407	0.94063	0.94085	0.94073	0.94094	0.94088	0.94087	0.940854	2018	0.94087	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	826	-2.23830539	53.27691757	GBR	United Kingdom	1	INDEX	LB	Index	Lower bound	0.85917	0.86009	0.85916	0.85699	0.85331	0.84896	0.84537	0.84226	0.8372	0.83327	0.82898	0.82467	0.82031	0.81651	0.81349	0.80744	0.80254	0.79621	0.78877	0.78156	0.77508	0.76827	0.76007	0.75082	0.74643	0.73891	0.7529	2018	0.73891	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	826	-2.23830539	53.27691757	GBR	United Kingdom	2	INDEX	MP	Index	P	0.86871	0.86846	0.86748	0.86583	0.86292	0.85985	0.85538	0.85182	0.84714	0.84312	0.83855	0.83543	0.83091	0.82825	0.82409	0.82101	0.81896	0.81535	0.81215	0.8075	0.80299	0.80006	0.79522	0.79158	0.7885	0.78486	0.792044	2018	0.78486	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	826	-2.23830539	53.27691757	GBR	United Kingdom	3	INDEX	UB	Index	Upper bound	0.87466	0.87416	0.87315	0.87227	0.87096	0.86988	0.86558	0.86151	0.85706	0.85327	0.84885	0.84518	0.8418	0.83811	0.83541	0.83128	0.82802	0.82625	0.82474	0.82426	0.82494	0.82543	0.82656	0.82538	0.8258	0.82473	0.82558	2018	0.82473	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	831	-2.200712402	49.71561166	GGY	Guernsey	1	INDEX	LB	Index	Lower bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	831	-2.200712402	49.71561166	GGY	Guernsey	2	INDEX	MP	Index	P																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	831	-2.200712402	49.71561166	GGY	Guernsey	3	INDEX	UB	Index	Upper bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	832	-2.136773508	49.22353354	JEY	Jersey	1	INDEX	LB	Index	Lower bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	832	-2.136773508	49.22353354	JEY	Jersey	2	INDEX	MP	Index	P																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	832	-2.136773508	49.22353354	JEY	Jersey	3	INDEX	UB	Index	Upper bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	833	-4.538190305	54.22880901	IMN	Isle of Man	1	INDEX	LB	Index	Lower bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	833	-4.538190305	54.22880901	IMN	Isle of Man	2	INDEX	MP	Index	P																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	833	-4.538190305	54.22880901	IMN	Isle of Man	3	INDEX	UB	Index	Upper bound																															
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	INDEX	LB	Index	Lower bound	0.78946	0.78968	0.78828	0.78684	0.78455	0.78142	0.7772	0.77371	0.76857	0.76314	0.75839	0.75292	0.74652	0.74141	0.73542	0.72946	0.7231	0.71428	0.70697	0.69818	0.69161	0.68437	0.67909	0.66625	0.6544	0.6528	0.667382	2018	0.6528	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	INDEX	MP	Index	P	0.81254	0.81093	0.80736	0.80356	0.79885	0.79442	0.78927	0.78494	0.77845	0.77286	0.76782	0.762	0.7566	0.75167	0.74579	0.74069	0.73599	0.73036	0.72536	0.71939	0.71336	0.70837	0.70268	0.69713	0.69083	0.68466	0.696734	2018	0.68466	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	INDEX	UB	Index	Upper bound	0.8374	0.8323	0.82873	0.82316	0.81629	0.81224	0.80521	0.79676	0.78952	0.783	0.77812	0.77245	0.767	0.76211	0.75577	0.75073	0.74587	0.74062	0.73643	0.73242	0.73021	0.72608	0.72316	0.72121	0.71872	0.71668	0.72117	2018	0.71668	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	840	-99.13830311	39.5277871	USA	United States of America	1	INDEX	LB	Index	Lower bound	0.85171	0.85145	0.85146	0.85123	0.85049	0.85035	0.84956	0.84901	0.84777	0.84652	0.84545	0.84416	0.84262	0.84129	0.83992	0.83864	0.83759	0.83572	0.83357	0.832	0.83021	0.82927	0.82732	0.82532	0.82291	0.8212	0.825204	2018	0.8212	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	840	-99.13830311	39.5277871	USA	United States of America	2	INDEX	MP	Index	P	0.85822	0.85811	0.85782	0.85729	0.85651	0.85566	0.85471	0.85386	0.85275	0.85171	0.85078	0.8498	0.84905	0.84812	0.84729	0.84665	0.84558	0.84488	0.84439	0.84354	0.84274	0.84209	0.84123	0.84053	0.83989	0.83915	0.840578	2018	0.83915	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	840	-99.13830311	39.5277871	USA	United States of America	3	INDEX	UB	Index	Upper bound	0.85943	0.85918	0.85893	0.85869	0.85833	0.85773	0.85686	0.85631	0.8555	0.85494	0.85417	0.8536	0.85326	0.85257	0.85236	0.85203	0.8518	0.85142	0.85099	0.85101	0.85067	0.85048	0.85004	0.85012	0.84985	0.84974	0.850046	2018	0.84974	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	INDEX	LB	Index	Lower bound	0.78916	0.7888	0.78861	0.78862	0.78857	0.78931	0.78965	0.78998	0.79005	0.78954	0.78895	0.78859	0.788	0.78699	0.78631	0.78499	0.7837	0.78312	0.78262	0.78084	0.77983	0.77904	0.77851	0.77691	0.77662	0.77491	0.777198	2018	0.77491	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	INDEX	MP	Index	P	0.79628	0.79622	0.79591	0.79581	0.79562	0.79554	0.7954	0.79536	0.79525	0.79519	0.79511	0.795	0.79488	0.79478	0.79478	0.79475	0.7946	0.79462	0.79452	0.79436	0.79416	0.79415	0.79392	0.79388	0.79374	0.79353	0.793844	2018	0.79353	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	INDEX	UB	Index	Upper bound	0.79864	0.79826	0.79803	0.79794	0.79769	0.79735	0.79722	0.79704	0.79698	0.79684	0.79663	0.79666	0.79656	0.79655	0.79662	0.79652	0.79679	0.79697	0.79722	0.79739	0.79778	0.79815	0.79873	0.79908	0.7988	0.7997	0.798892	2018	0.7997	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	INDEX	LB	Index	Lower bound	0.99	0.98996	0.98999	0.9901	0.99007	0.98998	0.98996	0.99001	0.98992	0.98979	0.98961	0.98944	0.98924	0.98901	0.98887	0.98835	0.98817	0.98779	0.98743	0.98727	0.98701	0.98674	0.98663	0.98654	0.98624	0.98596	0.986422	2018	0.98596	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	INDEX	MP	Index	P	0.99206	0.99196	0.99182	0.99168	0.99156	0.99139	0.99123	0.99111	0.99098	0.99087	0.99075	0.99069	0.99057	0.99045	0.99027	0.99009	0.98986	0.98962	0.98945	0.98937	0.98929	0.98924	0.98919	0.98918	0.98915	0.98912	0.989176	2018	0.98912	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	INDEX	UB	Index	Upper bound	0.99264	0.99249	0.99222	0.99208	0.99193	0.99181	0.99168	0.99152	0.99141	0.99128	0.99121	0.99111	0.99099	0.99088	0.99077	0.99066	0.99055	0.99043	0.99021	0.99007	0.99006	0.99009	0.99022	0.99039	0.99042	0.99046	0.990316	2018	0.99046	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	858	-56.01387025	-32.8002838	URY	Uruguay	1	INDEX	LB	Index	Lower bound	0.84209	0.84166	0.84128	0.84084	0.84047	0.84005	0.83968	0.83926	0.83884	0.83849	0.83793	0.8374	0.83679	0.83591	0.83524	0.83456	0.83383	0.83325	0.83254	0.8315	0.83085	0.82975	0.8292	0.82824	0.82716	0.82662	0.828194	2018	0.82662	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	858	-56.01387025	-32.8002838	URY	Uruguay	2	INDEX	MP	Index	P	0.84319	0.8427	0.84219	0.84189	0.84145	0.84102	0.84071	0.84026	0.83979	0.8394	0.83898	0.83865	0.83831	0.83783	0.83747	0.83698	0.83655	0.83619	0.83577	0.83539	0.83499	0.83457	0.83401	0.83369	0.83333	0.8326	0.83364	2018	0.8326	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	858	-56.01387025	-32.8002838	URY	Uruguay	3	INDEX	UB	Index	Upper bound	0.84423	0.84383	0.84335	0.84287	0.84243	0.84206	0.84162	0.84117	0.84077	0.84032	0.83997	0.83953	0.83916	0.8388	0.83866	0.83864	0.8386	0.83861	0.83863	0.83855	0.83863	0.83863	0.83865	0.83871	0.83872	0.83874	0.83869	2018	0.83874	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
2018.Q2.G.01	ER_RSK_LSTI	Red List Index	860	63.11944558	41.77560518	UZB	Uzbekistan	1	INDEX	LB	Index	Lower bound	0.96992	0.97005	0.97003	0.97004	0.97003	0.97055	0.97034	0.96998	0.9692	0.96828	0.96766	0.96648	0.96456	0.96332	0.96189	0.96039	0.95842	0.9565	0.9554	0.95228	0.95248	0.94873	0.94601	0.94517	0.9402	0.94077	0.944176	2018	0.94077	BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.	E
