series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Education level	Sex description	Units description	Education level description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary							68.41935		52.80141			66.62027								2011	66.62027	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	12	MALE	PERCENT	SECOND	Male	Percentage	secondary							72.37955		52.77594			72.49071								2011	72.49071	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary							65.64074		55.02343											2008	55.02343	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary							64.35272		50.94882											2008	50.94882	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	634	51.19152467	25.28355379	QAT	Qatar	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary							62.72147		45.92164											2008	45.92164	UNESCO Institute for Statistics	C
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	10	FEMALE	PERCENT	SECOND	Female	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	11	BOTHSEX	PERCENT	SECOND	Both	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	12	MALE	PERCENT	SECOND	Male	Percentage	secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	13	FEMALE	PERCENT	UPPSEC	Female	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	14	BOTHSEX	PERCENT	UPPSEC	Both	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	638	55.53171398	-21.13183266	REU	Réunion	15	MALE	PERCENT	UPPSEC	Male	Percentage	upper secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	1	BOTHSEX	PERCENT	PRIMAR	Both	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	2	FEMALE	PERCENT	PRIMAR	Female	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	3	MALE	PERCENT	PRIMAR	Male	Percentage	primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	4	MALE	PERCENT	LOWSEC	Male	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	5	BOTHSEX	PERCENT	PREPRI	Both	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	6	MALE	PERCENT	PREPRI	Male	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	7	FEMALE	PERCENT	LOWSEC	Female	Percentage	lower secondary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	8	FEMALE	PERCENT	PREPRI	Female	Percentage	pre-primary																							
2018.Q2.G.01	SE_TRA_GRDL	Proportion of teachers who have received at least the minimum organized teacher training (e.g. pedagogical training) pre-service or in-service required for teaching at the relevant level in a given country, by education level (%)	642	24.98481009	45.83893563	ROU	Romania	9	BOTHSEX	PERCENT	LOWSEC	Both	Percentage	lower secondary																							
