ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2010,Footnotes_2011,Footnotes_2012,Footnotes_2013,Footnotes_2014,Footnotes_2015,Footnotes_2016,Nature_Code_2010,Nature_Code_2011,Nature_Code_2012,Nature_Code_2013,Nature_Code_2014,Nature_Code_2015,Nature_Code_2016,Source_2010,Source_2011,Source_2012,Source_2013,Source_2014,Source_2015,Source_2016,TimeDetail_2010,TimeDetail_2011,TimeDetail_2012,TimeDetail_2013,TimeDetail_2014,TimeDetail_2015,TimeDetail_2016,Value_2010,Value_2011,Value_2012,Value_2013,Value_2014,Value_2015,Value_2016,Latest_Year,Latest_Value
PSE,35.25694122,31.94347933,275,State of Palestine,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIB,-5.347561686,36.13895036,292,Gibraltar,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,-41.39371316,74.75625681,304,Greenland,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLP,-61.64762115,16.14416917,312,Guadeloupe,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,144.7029305,13.35485404,316,Guam,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMD,73.52633626,-53.09106147,334,Heard Island and McDonald Islands,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAT,12.45315803,41.90343751,336,Holy See,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,114.0266445,22.41749934,344,"China, Hong Kong Special Administrative Region",3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,9.552985019,47.14167005,438,Liechtenstein,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,113.5665388,22.1237259,446,"China, Macao Special Administrative Region",3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTQ,-60.91544135,14.56086108,474,Martinique,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFK,167.9515548,-29.03230018,574,Norfolk Island,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNP,145.7582114,15.19099517,580,Northern Mariana Islands,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMI,-162.4343752,5.874443968,581,US Minor Outlying Islands,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,158.225216,6.880670092,583,"Micronesia, Federated States of",3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCN,-128.3225873,-24.37538456,612,Pitcairn,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRI,-66.47591017,18.22753799,630,Puerto Rico,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REU,55.53171398,-21.13183266,638,Réunion,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLM,-62.83173536,17.89513362,652,Saint Barthélemy,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,-5.705752501,-15.96503946,654,Saint Helena,3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",3.3.5,Number of people requiring interventions against neglected tropical diseases,1,SH_TRP_INTVN,Number of people requiring interventions against neglected tropical diseases (number),2019.Q1.G.01,G,Global,NUMBER,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
