ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,ModeOfTransportation_Code,ModeOfTransportation_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2016,Nature_Code_2016,Source_2016,TimeDetail_2016,Value_2016,Latest_Year,Latest_Value
PCN,-128.3225873,-24.37538456,612,Pitcairn,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
PCN,-128.3225873,-24.37538456,612,Pitcairn,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
PCN,-128.3225873,-24.37538456,612,Pitcairn,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
TLS,125.9451052,-8.797497247,626,Timor-Leste,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
TLS,125.9451052,-8.797497247,626,Timor-Leste,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
TLS,125.9451052,-8.797497247,626,Timor-Leste,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
REU,55.53171398,-21.13183266,638,Réunion,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
REU,55.53171398,-21.13183266,638,Réunion,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
REU,55.53171398,-21.13183266,638,Réunion,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
BLM,-62.83173536,17.89513362,652,Saint Barthélemy,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
BLM,-62.83173536,17.89513362,652,Saint Barthélemy,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
BLM,-62.83173536,17.89513362,652,Saint Barthélemy,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SHN,-5.705752501,-15.96503946,654,Saint Helena,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SHN,-5.705752501,-15.96503946,654,Saint Helena,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
SHN,-5.705752501,-15.96503946,654,Saint Helena,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
AIA,-63.05651612,18.21525315,660,Anguilla,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
AIA,-63.05651612,18.21525315,660,Anguilla,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
AIA,-63.05651612,18.21525315,660,Anguilla,9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,ROA,Road transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MAF,-63.04505461,18.0882685,663,Saint Martin (French Part),9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,AIR,Air transport,G,Global,T_KM,Tonne kilometres,,,,,,,
MAF,-63.04505461,18.0882685,663,Saint Martin (French Part),9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all",9.1.2,"Passenger and freight volumes, by mode of transport",1,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",2019.Q1.G.01,RAI,Rail transport,G,Global,T_KM,Tonne kilometres,,,,,,,
