series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Type of skill	Sex description	Units description	Type of skill description	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	16	BOTHSEX	PERCENT	ARSP	Both	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	17	BOTHSEX	PERCENT	INST	Both	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	18	FEMALE	PERCENT	SOFT	Female	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	19	MALE	PERCENT	SOFT	Male	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	20	FEMALE	PERCENT	COPA	Female	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	21	MALE	PERCENT	COPA	Male	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	22	MALE	PERCENT	EMAIL	Male	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	23	FEMALE	PERCENT	EMAIL	Female	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	24	MALE	PERCENT	INST	Male	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	25	FEMALE	PERCENT	ARSP	Female	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	26	MALE	PERCENT	ARSP	Male	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	27	FEMALE	PERCENT	INST	Female	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	BOTHSEX	PERCENT	PCPR	Both	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	MALE	PERCENT	PCPR	Male	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	FEMALE	PERCENT	CMFL	Female	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	4	MALE	PERCENT	CMFL	Male	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	5	MALE	PERCENT	TRAF	Male	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	6	FEMALE	PERCENT	TRAF	Female	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	7	BOTHSEX	PERCENT	TRAF	Both	Percentage	transferring files between a computer and other devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	8	FEMALE	PERCENT	PCPR	Female	Percentage	writing a computer program using a specialized programming language									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	9	BOTHSEX	PERCENT	CMFL	Both	Percentage	Copying or moving a file or folder									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	10	FEMALE	PERCENT	EPRS	Female	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	11	MALE	PERCENT	EPRS	Male	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	12	BOTHSEX	PERCENT	EPRS	Both	Percentage	creating electronic presentations with presentation software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	13	BOTHSEX	PERCENT	SOFT	Both	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	14	BOTHSEX	PERCENT	COPA	Both	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	15	BOTHSEX	PERCENT	EMAIL	Both	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	16	BOTHSEX	PERCENT	ARSP	Both	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	17	BOTHSEX	PERCENT	INST	Both	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	18	FEMALE	PERCENT	SOFT	Female	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	19	MALE	PERCENT	SOFT	Male	Percentage	finding, downloading, installing and configuring software									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	20	FEMALE	PERCENT	COPA	Female	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	21	MALE	PERCENT	COPA	Male	Percentage	using copy and paste tools to duplicate or move information within a document									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	22	MALE	PERCENT	EMAIL	Male	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	23	FEMALE	PERCENT	EMAIL	Female	Percentage	sending e-mails with attached files									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	24	MALE	PERCENT	INST	Male	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	25	FEMALE	PERCENT	ARSP	Female	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	26	MALE	PERCENT	ARSP	Male	Percentage	using basic arithmetic formula in a spreadsheet									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	776	-175.1959991	-21.19511329	TON	Tonga	27	FEMALE	PERCENT	INST	Female	Percentage	connecting and installing new devices									
2018.Q2.G.01	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill and sex (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	BOTHSEX	PERCENT	PCPR	Both	Percentage	writing a computer program using a specialized programming language									
