"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","ReportingType_Code","ReportingType_Desc","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"833","Isle of Man","IMN","-4.538190305","54.22880901","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"834","Tanzania, United Republic of","TZA","34.80521182","-6.265332606","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"834","United Republic of Tanzania","TZA","34.80521182","-6.265332606","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","1.1775","1.15706","1.31359","1.76626","1.86958","1.98512","2.05108","2.18988","2.44095","2.43497","2.4585","",2015.0,"2.4585","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"840","United States of America","USA","-99.13830311","39.5277871","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","32.69386","33.28057","33.94066","34.76701","35.15109","35.89812","35.40139","35.12619","34.86649","33.60905","32.38577","33.03269","32.66639",2016.0,"32.66639","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"850","United States Virgin Islands","VIR","-64.76960113","17.73297693","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"854","Burkina Faso","BFA","-1.742843829","12.27491081","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","1.16408","1.29503","1.21672","1.50792","1.67748","1.83403","1.94234","2.1144","2.16007","2.34025","2.77854","2.91167","2.88709",2016.0,"2.88709","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"858","Uruguay","URY","-56.01387025","-32.8002838","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","12.82021","12.78176","13.35116","13.46741","13.56962","13.39772","13.57535","13.52792","12.7266","12.57398","12.19949","11.97766","11.42709",2016.0,"11.42709","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"860","Uzbekistan","UZB","63.11944558","41.77560518","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","39.14898","40.01133","42.33095","41.44206","40.66479","40.28493","39.18171","38.23357","38.02247","37.72505","37.3803","36.99247","36.14156",2016.0,"36.14156","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"862","Venezuela (Bolivarian Republic of)","VEN","-66.15642084","7.121324748","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","15.7479","16.46919","17.31682","17.34886","18.37891","17.18335","16.70159","16.79876","16.69136","16.52508","15.92181","",2015.0,"15.92181","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"876","Wallis and Futuna Islands","WLF","-176.2034788","-13.28471201","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","","","","","","","","","","","","","","","","",""
"882","Samoa","WSM","-172.4430749","-13.61541469","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","17.64209","18.39267","20.91765","23.38845","23.13229","26.39567","25.22617","18.10454","18.75101","22.7244","24.11382","21.38281","22.72672",2016.0,"22.72672","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
"887","Yemen","YEM","45.22389143","15.22242099","8","Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all","8.10","Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all","8.10.1","(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults","1","FB_CBK_BRCH","Number of commercial bank branches per 100,000 adults","2019.Q1.G.01","NUMBER","Number","15+","15 years old and over","G","Global","1.73288","1.83436","1.90226","1.9517","1.93837","1.93307","1.84059","1.75622","1.69837","1.67099","1.64474","1.59415","",2015.0,"1.59415","Country data","Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS"
