series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of product	Units description	Type of product description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	788	9.572737411	34.11439971	TUN	Tunisia	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.11884	0.10912	0.1022	0.09441	0.08545	0.07887	0.07506	0.07601	0.07821	0.06706	0.07286	0.07644	0.07646	0.07556	0.07341	0.07437	0.07542	0.075044	2016	0.07542	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	788	9.572737411	34.11439971	TUN	Tunisia	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.15917	0.15045	0.14362	0.13471	0.13495	0.12983	0.12495	0.12936	0.13394	0.11778	0.12626	0.12571	0.12419	0.11737	0.11091	0.10961	0.11003	0.114422	2016	0.11003	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	788	9.572737411	34.11439971	TUN	Tunisia	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.23477	2.16764	2.03025	1.941	1.78893	1.70646	1.574	1.53943	1.52919	1.40905	1.5094	1.50683	1.47113	1.42432	1.41207	1.4204	1.43277	1.432138	2016	1.43277	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	788	9.572737411	34.11439971	TUN	Tunisia	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.44525	0.41896	0.38704	0.49957	0.43446	0.41612	0.3955	0.38226	0.37943	0.37132	0.34685	0.37634	0.38925	0.36459	0.35959	0.3605	0.36275	0.367336	2016	0.36275	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	792	35.42890329	38.9899684	TUR	Turkey	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.33706	0.27785	0.28682	0.34879	0.40798	0.42555	0.50697	0.61291	0.5879	0.54478	0.64084	0.6685	0.63639	0.61691	0.59526	0.58601	0.59256	0.605426	2016	0.59256	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	792	35.42890329	38.9899684	TUR	Turkey	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05525	0.04318	0.04535	0.04902	0.05373	0.05179	0.05621	0.05855	0.06039	0.05297	0.05951	0.06247	0.05989	0.05752	0.05418	0.05251	0.0523	0.05528	2016	0.0523	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	792	35.42890329	38.9899684	TUR	Turkey	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.30354	0.29219	0.27396	0.28097	0.27843	0.2805	0.28982	0.29981	0.30922	0.30114	0.30177	0.29808	0.27885	0.24881	0.23757	0.21455	0.21094	0.238144	2016	0.21094	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	792	35.42890329	38.9899684	TUR	Turkey	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	1.10597	0.99179	0.98655	1.04058	1.09641	1.09789	1.18216	1.27919	1.26867	1.22555	1.32663	1.33904	1.27708	1.21713	1.16247	1.11787	1.11688	1.178286	2016	1.11688	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	792	35.42890329	38.9899684	TUR	Turkey	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.41011	0.37859	0.38041	0.3618	0.35628	0.34006	0.32915	0.30793	0.31116	0.32667	0.32451	0.30998	0.30195	0.2939	0.27546	0.2648	0.26108	0.279438	2016	0.26108	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	2.2533	2.67601	2.35077	2.99909	3.62242	3.12351	2.58818	3.23817	2.54468	3.09612	2.69014	2.51174	2.28399	2.37287	2.21758	2.17359	2.13312	2.23623	2016	2.13312	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.33945	0.41966	0.35011	0.41268	0.44469	0.39866	0.32122	0.21447	0.21327	0.29174	0.26942	0.25467	0.23887	0.24051	0.21957	0.21643	0.21389	0.225854	2016	0.21389	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.61625	0.81344	0.81239	0.71857	0.57418	0.47639	0.30699	0.2562	0.21864	0.23782	0.20273	0.19951	0.18131	0.19451	0.17534	0.16688	0.16	0.175608	2016	0.16	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	795	58.9787665	40.0912346	TKM	Turkmenistan	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	4.1827	5.10856	4.66172	5.54839	6.12174	5.27616	4.17673	4.80857	3.94118	4.71159	4.03138	3.67352	3.3533	3.42773	3.17396	3.09821	3.02994	3.216628	2016	3.02994	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	795	58.9787665	40.0912346	TKM	Turkmenistan	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.97371	1.19944	1.14844	1.41805	1.48046	1.27761	0.96034	1.09973	0.96458	1.08591	0.86909	0.7076	0.64912	0.61984	0.56147	0.54131	0.52293	0.578934	2016	0.52293	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	798	178.6679611	-7.460048071	TUV	Tuvalu	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	798	178.6679611	-7.460048071	TUV	Tuvalu	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	800	32.39100438	1.279557331	UGA	Uganda	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.75875	0.87039	0.88155	0.83831	0.90501	1.06344	1.1016	1.34845	1.21895	1.35647	1.45555	1.35684	1.35877	1.34528	1.35274	1.33842	1.36705	1.352452	2016	1.36705	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	800	32.39100438	1.279557331	UGA	Uganda	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.23891	0.18723	0.20406	0.13657	0.07962	0.09346	0.10535	0.12051	0.09628	0.06703	0.07327	0.06905	0.07718	0.06532	0.06816	0.06208	0.06309	0.067166	2016	0.06309	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	800	32.39100438	1.279557331	UGA	Uganda	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.07863	0.06605	0.06299	0.06124	0.06523	0.07101	0.07449	0.07469	0.079	0.07307	0.07389	0.07297	0.07611	0.07239	0.07106	0.06784	0.06791	0.071062	2016	0.06791	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	800	32.39100438	1.279557331	UGA	Uganda	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	5.27555	5.40199	5.3354	5.57633	5.46473	5.40823	5.34964	5.39783	5.05058	5.11049	5.04725	4.75378	4.48724	4.26824	4.18005	4.0421	4.05802	4.20713	2016	4.05802	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	800	32.39100438	1.279557331	UGA	Uganda	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	4.19926	4.27833	4.1868	4.5402	4.41487	4.18033	4.06821	3.85418	3.65634	3.61392	3.44455	3.25492	2.97519	2.78525	2.68808	2.57376	2.55997	2.71645	2016	2.55997	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	804	31.40270802	49.00735945	UKR	Ukraine	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.14212	0.14143	0.13842	0.22688	0.2779	0.32386	0.38621	0.50201	0.46807	0.38928	0.45548	0.52267	0.52591	0.52995	0.5874	0.67411	0.68154	0.599782	2016	0.68154	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	804	31.40270802	49.00735945	UKR	Ukraine	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.06465	0.06276	0.06258	0.0809	0.08522	0.09155	0.10289	0.11655	0.10441	0.09838	0.11518	0.12801	0.12677	0.12675	0.13514	0.15334	0.15349	0.139098	2016	0.15349	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	804	31.40270802	49.00735945	UKR	Ukraine	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.34663	0.35587	0.3545	0.44601	0.42468	0.4552	0.4783	0.49446	0.44055	0.43977	0.487	0.56611	0.59832	0.62055	0.61836	0.65406	0.64787	0.627832	2016	0.64787	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	804	31.40270802	49.00735945	UKR	Ukraine	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.13414	2.31133	2.15448	1.97708	2.25308	2.29236	2.32154	2.2873	2.39257	2.5698	2.58298	3.2208	3.0534	3.40976	3.68279	4.15668	4.17635	3.695796	2016	4.17635	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	804	31.40270802	49.00735945	UKR	Ukraine	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	1.58074	1.75127	1.59898	1.22329	1.46527	1.42174	1.35414	1.17428	1.37955	1.64237	1.52532	2.00401	1.8024	2.1325	2.34189	2.67517	2.69345	2.329082	2016	2.69345	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass																						
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	818	29.77468534	26.57438204	EGY	Egypt	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	1.30432	1.31791	1.2216	1.01839	1.0669	1.1903	1.24962	1.27462	1.2965	1.29992	1.16274	1.07685	1.0831	1.03985	1.04749	1.01491	1.00148	1.037366	2016	1.00148	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	818	29.77468534	26.57438204	EGY	Egypt	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.05452	0.04832	0.04702	0.04103	0.04278	0.04607	0.05063	0.04877	0.05063	0.0474	0.04859	0.05203	0.05507	0.0492	0.04801	0.0468	0.04645	0.049106	2016	0.04645	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	818	29.77468534	26.57438204	EGY	Egypt	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.22361	0.22629	0.21754	0.19047	0.18575	0.22636	0.22091	0.21429	0.22245	0.21778	0.18856	0.17682	0.17523	0.16303	0.15926	0.14545	0.1422	0.157034	2016	0.1422	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	818	29.77468534	26.57438204	EGY	Egypt	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	2.45517	2.39591	2.2907	1.99705	2.02658	2.21732	2.25399	2.24464	2.27991	2.25255	2.01448	1.91515	1.95081	1.86535	1.84663	1.77513	1.74563	1.83671	2016	1.74563	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	818	29.77468534	26.57438204	EGY	Egypt	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.87272	0.80339	0.80455	0.74716	0.73115	0.75459	0.73284	0.70696	0.71032	0.68746	0.61459	0.60945	0.63741	0.61326	0.59187	0.56796	0.5555	0.5932	2016	0.5555	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	KG_PER_CON_USD	NMM	Kilograms per constant USD	Non-metallic minerals	0.4184	0.39251	0.38413	0.35807	0.37473	0.38774	0.38385	0.38152	0.34079	0.29894	0.31133	0.31288	0.29882	0.29159	0.28966	0.28635	0.28461	0.290206	2016	0.28461	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	KG_PER_CON_USD	MEO	Kilograms per constant USD	Metal ores	0.04594	0.04159	0.0422	0.04051	0.04251	0.04389	0.04585	0.04603	0.04521	0.04078	0.04176	0.04148	0.04358	0.04377	0.04172	0.04192	0.04234	0.042666	2016	0.04234	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	KG_PER_CON_USD	FOF	Kilograms per constant USD	Fossil fuels	0.15187	0.14328	0.13949	0.13746	0.13616	0.13573	0.13173	0.12595	0.12435	0.11421	0.11407	0.10654	0.10577	0.10117	0.09713	0.0955	0.09291	0.098496	2016	0.09291	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	826	-2.23830539	53.27691757	GBR	United Kingdom	4	KG_PER_CON_USD	RAW	Kilograms per constant USD	All raw materials	0.74735	0.69495	0.68782	0.65839	0.68019	0.69411	0.69028	0.67629	0.63528	0.5683	0.58484	0.57602	0.5615	0.54888	0.54168	0.53552	0.53089	0.543694	2016	0.53089	Environment Live Global Material Flows Database	E
2018.Q2.G.01	EN_MAT_FTPRPG	Material footprint per unit of GDP, by type of raw material (kilograms per constant 2005 United States dollar)	826	-2.23830539	53.27691757	GBR	United Kingdom	5	KG_PER_CON_USD	BIM	Kilograms per constant USD	Biomass	0.13114	0.11758	0.12199	0.12235	0.12679	0.12675	0.12885	0.12279	0.12493	0.11437	0.11768	0.11512	0.11333	0.11235	0.11318	0.11176	0.11103	0.11233	2016	0.11103	Environment Live Global Material Flows Database	E
