series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Sex	Units	Name of non-communicable disease	Sex description	Units description	Name of non-communicable disease description	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	37717	41767	36394	44574	43187	43880.5	2016	43187	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	22090	24252	21453	25227	24290	24758.5	2016	24290	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	4	FEMALE	NUMBER	CAN	Female	Number	cancer	35135	36837	40420	42664	42917	42790.5	2016	42917	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	5	MALE	NUMBER	CAN	Male	Number	cancer	58671	62252	65845	67011	67096	67053.5	2016	67096	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	93806	99088	106265	109675	110013	109844	2016	110013	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	56189	56910	53951	55421	53742	54581.5	2016	53742	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	123886	125285	117759	121668	118199	119933.5	2016	118199	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	67697	68375	63809	66248	64458	65353	2016	64458	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	9508	10648	10063	10411	10074	10242.5	2016	10074	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	5874	6447	5852	5900	5715	5807.5	2016	5715	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	724	-3.554078296	40.39211472	ESP	Spain	12	MALE	NUMBER	DIA	Male	Number	diabetes	3634	4201	4210	4510	4358	4434	2016	4358	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	CA
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	592	672	771	844	879	861.5	2016	879	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	1296	1421	1598	1746	1823	1784.5	2016	1823	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	704	750	827	902	944	923	2016	944	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	4	FEMALE	NUMBER	CAN	Female	Number	cancer	2309	2631	3229	4148	4329	4238.5	2016	4329	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	5	MALE	NUMBER	CAN	Male	Number	cancer	1907	2300	2945	3817	3992	3904.5	2016	3992	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	4216	4931	6173	7965	8321	8143	2016	8321	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	4069	4547	5005	5484	5750	5617	2016	5750	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	8029	9176	10328	11621	12205	11913	2016	12205	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	3960	4629	5322	6137	6455	6296	2016	6455	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes	898	1117	1332	1546	1634	1590	2016	1634	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	11	FEMALE	NUMBER	DIA	Female	Number	diabetes	387	489	598	707	746	726.5	2016	746	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	728	30.32618773	7.290839152	SSD	South Sudan	12	MALE	NUMBER	DIA	Male	Number	diabetes	512	628	733	839	888	863.5	2016	888	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	M
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	4	FEMALE	NUMBER	CAN	Female	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	5	MALE	NUMBER	CAN	Male	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	11	FEMALE	NUMBER	DIA	Female	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	732	-13.13515523	24.66265342	ESH	Western Sahara	12	MALE	NUMBER	DIA	Male	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	4	FEMALE	NUMBER	CAN	Female	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	5	MALE	NUMBER	CAN	Male	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	10	BOTHSEX	NUMBER	DIA	Both	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	11	FEMALE	NUMBER	DIA	Female	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	736	29.95650159	16.02643066	SDN	Sudan	12	MALE	NUMBER	DIA	Male	Number	diabetes										
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	1	FEMALE	NUMBER	RES	Female	Number	chronic respiratory disease	38	35	34	36	36	36	2016	36	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	2	BOTHSEX	NUMBER	RES	Both	Number	chronic respiratory disease	100	99	91	95	97	96	2016	97	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	3	MALE	NUMBER	RES	Male	Number	chronic respiratory disease	62	64	57	59	60	59.5	2016	60	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	4	FEMALE	NUMBER	CAN	Female	Number	cancer	201	234	260	293	299	296	2016	299	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	5	MALE	NUMBER	CAN	Male	Number	cancer	204	245	285	320	328	324	2016	328	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	6	BOTHSEX	NUMBER	CAN	Both	Number	cancer	405	479	545	614	627	620.5	2016	627	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	7	MALE	NUMBER	CAR	Male	Number	cardiovascular disease	643	693	654	712	729	720.5	2016	729	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	8	BOTHSEX	NUMBER	CAR	Both	Number	cardiovascular disease	1191	1238	1191	1293	1326	1309.5	2016	1326	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
2018.Q2.G.01	SH_DTH_RNCOM	Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)	740	-55.90626394	4.132603197	SUR	Suriname	9	FEMALE	NUMBER	CAR	Female	Number	cardiovascular disease	548	545	537	581	598	589.5	2016	598	Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018	E
