series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Units	Age description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	1.64336	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	2.16989	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.3872	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.52203	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.52203	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	4.79792	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	6.53288	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.71524	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	8.12073	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	8.36512	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	2.88147	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	2.54579	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	3.09842	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	3.63268	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	3.78027	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	1.67898	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.6321	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.39968	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.93839	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.89737	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	2.22098	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	1.94487	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	2.18007	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	2.03012	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.95638	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	5.23156	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	5.3075	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	5.95473	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	5.64096	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	5.41972	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016					
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	2.29859	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	2.01329	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	1.72315	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	1.72315	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	1.72315	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	11.95325	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	13.04217	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	13.24275	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	9.48199	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	9.46322	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	8.25319	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	12.91998	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	14.29087	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	9.30274	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	804	31.40270802	49.00735945	UKR	Ukraine	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2016	8.55271	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2000	7.58319	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2005	6.75632	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2010	6.33508	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
2018.Q2.G.01	SH_ALC_CONSPT	Alcohol consumption per capita (aged 15 years and older) within a calendar year (litres of pure alcohol)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	15+	LTPUREAL	15 years old and over	Litres pure alcohol	2015	7.37699	Float		WHO Global Information System on Alcohol and Health (GISAH), 2018	G
