"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","NameOfNon-CommunicableDisease_Code","NameOfNon-CommunicableDisease_Desc","ReportingType_Code","ReportingType_Desc","Sex_Code","Sex_Desc","Value_2000.0","Value_2005.0","Value_2010.0","Value_2015.0","Value_2016.0","Latest_Year","Latest_Value","Nature_Desc","Source"
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","","","","","","","","",""
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","","","","","","","","",""
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","FEMALE","Female","","","","","","","","",""
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"827","United Kingdom (England and Wales)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","MALE","Male","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","FEMALE","Female","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","MALE","Male","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","FEMALE","Female","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","RES","Chronic respiratory disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","MALE","Male","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","DIA","Diabetes","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAR","Cardiovascular disease","G","Global","FEMALE","Female","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","MALE","Male","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","FEMALE","Female","","","","","","","","",""
"828","United Kingdom (Northern Ireland)","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.1","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","2019.Q1.G.01","NUMBER","Number","CAN","Cancer","G","Global","BOTHSEX","Both sexes","","","","","","","","",""
