series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Sex	Units	Age description	Sex description	Units description	2011	2014	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	756	8.223158	46.96617097	CHE	Switzerland	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		97.99	98.43	98.21	2017	98.43	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	26.77				2011	26.77	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	19.59				2011	19.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	23.25				2011	23.25	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	762	69.294998	38.43069666	TJK	Tajikistan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	2.96	13.9	52.09	32.995	2017	52.09	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	762	69.294998	38.43069666	TJK	Tajikistan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	2.14	9.09	42.13	25.61	2017	42.13	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	762	69.294998	38.43069666	TJK	Tajikistan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	2.53	11.46	47.02	29.24	2017	47.02	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	764	101.0202951	15.13089239	THA	Thailand	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	72.7	81.24	83.69	82.465	2017	83.69	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	764	101.0202951	15.13089239	THA	Thailand	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	72.64	75.44	79.78	77.61	2017	79.78	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	764	101.0202951	15.13089239	THA	Thailand	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	72.67	78.14	81.59	79.865	2017	81.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	768	0.97835765	8.532096072	TGO	Togo	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	11.19	21.49	53.05	37.27	2017	53.05	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	768	0.97835765	8.532096072	TGO	Togo	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	9.22	15.11	37.59	26.35	2017	37.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	768	0.97835765	8.532096072	TGO	Togo	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	10.19	18.25	45.29	31.77	2017	45.29	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	776	-175.1959991	-21.19511329	TON	Tonga	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	776	-175.1959991	-21.19511329	TON	Tonga	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	776	-175.1959991	-21.19511329	TON	Tonga	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	81.99		88.22	88.22	2017	88.22	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	69.86		73.6	73.6	2017	73.6	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	75.92		80.78	80.78	2017	80.78	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	68.78	89.98	92.67	91.325	2017	92.67	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	47.21	67.68	76.42	72.05	2017	76.42	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	59.73	83.74	88.21	85.975	2017	88.21	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	788	9.572737411	34.11439971	TUN	Tunisia	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage		34.25	45.73	39.99	2017	45.73	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	788	9.572737411	34.11439971	TUN	Tunisia	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage		20.7	28.36	24.53	2017	28.36	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	788	9.572737411	34.11439971	TUN	Tunisia	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage		27.43	36.91	32.17	2017	36.91	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	792	35.42890329	38.9899684	TUR	Turkey	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	82.06	69.16	82.99	76.075	2017	82.99	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	792	35.42890329	38.9899684	TUR	Turkey	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	32.68	44.46	54.29	49.375	2017	54.29	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	792	35.42890329	38.9899684	TUR	Turkey	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	57.6	56.68	68.59	62.635	2017	68.59	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	0		45.71	45.71	2017	45.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	0.79		35.52	35.52	2017	35.52	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	0.4		40.58	40.58	2017	40.58	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage								
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	800	32.39100438	1.279557331	UGA	Uganda	1	15+	MALE	PERCENT	15 years old and over	Male	Percentage	25.78	52.36	66.08	59.22	2017	66.08	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	800	32.39100438	1.279557331	UGA	Uganda	2	15+	FEMALE	PERCENT	15 years old and over	Female	Percentage	15.06	36.63	52.71	44.67	2017	52.71	Global Financial Inclusion Database, World Bank.	G
2018.Q2.G.01	FB_BNK_ACCSS	Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider (% of adults aged 15 years and older)	800	32.39100438	1.279557331	UGA	Uganda	3	15+	BOTHSEX	PERCENT	15 years old and over	Both	Percentage	20.46	44.45	59.2	51.825	2017	59.2	Global Financial Inclusion Database, World Bank.	G
