series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of occupation	Units description	Type of occupation description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	764	101.0202951	15.13089239	THA	Thailand	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.108	0.115		0.113		0.12	0.12	0.129	0.126	0.13					0.18		0.18	2015	0.18	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	764	101.0202951	15.13089239	THA	Thailand	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		1.231	1.32		1.479		1.536	1.524	1.586	1.65	2.08					2.294		2.294	2015	2.294	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	764	101.0202951	15.13089239	THA	Thailand	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.068	0.07		0.063		0.189	0.19	0.198	0.213	0.258								2010	0.258	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	768	0.97835765	8.532096072	TGO	Togo	1	PER_1000_POP	PHYS	Per 1,000 population	physicians					0.045			0.049	0.058										2008	0.058	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	768	0.97835765	8.532096072	TGO	Togo	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel					0.025			0.002	0.002										2008	0.002	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	768	0.97835765	8.532096072	TGO	Togo	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel					0.357			0.42	0.3										2008	0.3	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	768	0.97835765	8.532096072	TGO	Togo	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel					0.004			0.003	0.003										2008	0.003	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PER_1000_POP	PHYS	Per 1,000 population	physicians																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	772	-171.8154473	-9.214545558	TKL	Tokelau	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel																						
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	776	-175.1959991	-21.19511329	TON	Tonga	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		0.356	0.303						0.554	0.599	0.558								2010	0.558	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	776	-175.1959991	-21.19511329	TON	Tonga	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.173								0.145			0.086	0.257				0.1715	2013	0.257	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	776	-175.1959991	-21.19511329	TON	Tonga	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel		3.464	3.535						3.54	3.655	3.848			3.881				3.881	2013	3.881	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	776	-175.1959991	-21.19511329	TON	Tonga	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.335		0.231						0.358				0.371				0.371	2013	0.371	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.006	0.97	0.825	0.808			1.222	1.179		1.507	1.809	1.821							2011	1.821	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.434	0.398	0.392	0.409			0.434	0.49		0.481	0.483	0.487							2011	0.487	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	2.598	2.776	2.986	3.1			3.552	3.572		3.47	2.94	3.281							2011	3.281	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.156	0.171	0.172	0.194			0.218	0.225		0.236	0.258	0.257							2011	0.257	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PER_1000_POP	PHYS	Per 1,000 population	physicians		1.81				1.55		1.533	1.929	1.558	1.531				1.558			1.558	2014	1.558	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel		0.337	0.354		0.505			0.469							0.368			0.368	2014	0.368	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	3.24		3.787	3.877	3.612	3.312	3.14	2.884	3.497	2.86	2.925	2.855			3.061			3.061	2014	3.061	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	784	53.98279159	23.43322219	ARE	United Arab Emirates	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel		0.296	0.25		0.344			0.342							0.31			0.31	2014	0.31	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	788	9.572737411	34.11439971	TUN	Tunisia	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	0.767	0.794	0.807	0.824	1.331	0.933		1.025	1.108		1.222				1.269	1.289		1.279	2015	1.289	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	788	9.572737411	34.11439971	TUN	Tunisia	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.201	0.204	0.208		0.29	0.209	0.221				0.304								2010	0.304	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	788	9.572737411	34.11439971	TUN	Tunisia	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel				2.08	2.849				2.177	2.154	2.24				2.444	2.653	2.642	2.57966666666667	2016	2.642	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	788	9.572737411	34.11439971	TUN	Tunisia	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.136	0.141	0.141		0.245	0.183	0.182				0.294								2010	0.294	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	792	35.42890329	38.9899684	TUR	Turkey	1	PER_1000_POP	PHYS	Per 1,000 population	physicians	1.348	1.399	1.412	1.43	1.45	1.486	1.521	1.559	1.609	1.665	1.707	1.714	1.734	1.755	1.749			1.746	2014	1.749	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	792	35.42890329	38.9899684	TUR	Turkey	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel	0.347	0.345	0.342	0.339	0.338	0.335	0.337	0.345	0.352	0.354	0.367	0.355	0.355	0.354	0.351	0.35		0.3525	2015	0.35	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	792	35.42890329	38.9899684	TUR	Turkey	3	PER_1000_POP	NURS	Per 1,000 population	nursing and midwifery personnel	1.757	1.781	1.748	1.758	1.777	1.794	1.85	2.04	2.098	2.169	2.98	3.112	3.231	3.233	3.2	2.617		3.07025	2015	2.617	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	792	35.42890329	38.9899684	TUR	Turkey	4	PER_1000_POP	DENT	Per 1,000 population	dentistry personnel	0.252	0.25	0.251	0.269	0.267	0.267	0.267	0.277	0.284	0.289	0.296	0.287	0.286	0.292	0.297	0.316		0.29775	2015	0.316	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PER_1000_POP	PHYS	Per 1,000 population	physicians			4.355								2.295	2.314	2.279	2.266	2.291			2.27866666666667	2014	2.291	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
2018.Q2.G.01	SH_MED_HEAWOR	Health worker density, by type of occupation (per 1,000 population)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	PER_1000_POP	PHAR	Per 1,000 population	pharmaceutical personnel			0.353								0.184	0.174	0.172	0.173	0.174			0.173	2014	0.174	Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.	C
