series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Type of product	Units	Type of product description	Units description	years	value	valueType	time_detail	source	Nature
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	64	90.45098484	27.39598568	BTN	Bhutan	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	324	-11.28173419	11.00210343	GIN	Guinea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	840	-99.13830311	39.5277871	USA	United States of America	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	162	105.6426067	-10.4882473	CXR	Christmas Island	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	WHE	INDEX	wheat	Index	2016	0.7	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	328	-58.97322037	4.788012784	GUY	Guyana	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	584	171.0839119	7.110213497	MHL	Marshall Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	332	-72.33640958	18.40426539	HTI	Haiti	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	585	134.5733878	7.502307591	PLW	Palau	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	170	-73.07446751	3.888209046	COL	Colombia	1	WHE	INDEX	wheat	Index	2016	1.25	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	72	23.81380223	-22.18810073	BWA	Botswana	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	586	68.80479684	29.36491634	PAK	Pakistan	1	WHE	INDEX	wheat	Index	2016	-0.31	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	858	-56.01387025	-32.8002838	URY	Uruguay	1	WHE	INDEX	wheat	Index	2016	-0.75	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	174	43.34234565	-11.66121732	COM	Comoros	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	336	12.45315803	41.90343751	VAT	Holy See	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	591	-81.26616623	8.450965746	PAN	Panama	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	860	63.11944558	41.77560518	UZB	Uzbekistan	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	175	45.14015057	-12.82217691	MYT	Mayotte	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	76	-53.08432878	-10.77668561	BRA	Brazil	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	340	-86.59974381	14.82243161	HND	Honduras	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	178	15.22052612	-0.840544119	COG	Congo	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	430	-9.311879038	6.448381009	LBR	Liberia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	600	-60.54854225	-21.70216237	PRY	Paraguay	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	WHE	INDEX	wheat	Index	2016	-0.92	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	434	18.0295985	27.04042819	LBY	Libya	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	348	19.41221519	47.1651448	HUN	Hungary	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	604	-71.82093277	-13.58939705	PER	Peru	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	882	-172.4430749	-13.61541469	WSM	Samoa	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	184	-159.7711391	-21.22696458	COK	Cook Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	438	9.552985019	47.14167005	LIE	Liechtenstein	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	352	-19.02116966	64.79134763	ISL	Iceland	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	608	120.8601418	14.16591706	PHL	Philippines	1	WHE	INDEX	wheat	Index	2016	-0.45	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	887	45.22389143	15.22242099	YEM	Yemen	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	188	-84.19712782	9.970998683	CRI	Costa Rica	1	WHE	INDEX	wheat	Index	2016	0.13	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	440	23.90517807	55.33680309	LTU	Lithuania	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	356	79.3608464	22.34642074	IND	India	1	WHE	INDEX	wheat	Index	2016	1.17	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	894	27.850329	-14.59701056	ZMB	Zambia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	191	17.95874553	45.45172212	HRV	Croatia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	442	6.092656563	49.77679538	LUX	Luxembourg	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	360	113.9174	-0.994582204	IDN	Indonesia	1	WHE	INDEX	wheat	Index	2016	-1.01	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	616	19.40660158	52.1226733	POL	Poland	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	372	-7.121425272	53.25274054	IRL	Ireland	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	192	-79.54460144	22.10030366	CUB	Cuba	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	620	-7.961599811	39.68509315	PRT	Portugal	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	376	34.62277992	31.06164552	ISR	Israel	1	WHE	INDEX	wheat	Index	2016	0.13	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	196	33.22285964	35.05659437	CYP	Cyprus	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	450	46.6982339	-19.38514785	MDG	Madagascar	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	368	43.76606267	33.05013795	IRQ	Iraq	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	380	12.57022427	42.79917282	ITA	Italy	1	WHE	INDEX	wheat	Index	2016	-0.37	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	203	15.33151382	49.73913871	CZE	Czechia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	454	33.4884625	-13.40819859	MWI	Malawi	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	212	-61.3493756	15.43391378	DMA	Dominica	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	204	2.339933594	9.65401646	BEN	Benin	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	458	116.8346314	5.452415309	MYS	Malaysia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	388	-77.31068409	18.15616857	JAM	Jamaica	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	208	9.326571283	56.03829721	DNK	Denmark	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	462	73.09672546	-0.614385021	MDV	Maldives	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	218	-78.37005241	-1.447785891	ECU	Ecuador	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	634	51.19152467	25.28355379	QAT	Qatar	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	392	139.2716103	36.6554539	JPN	Japan	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	643	99.01404926	61.61899849	RUS	Russian Federation	1	WHE	INDEX	wheat	Index	2016	-0.21	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	466	-3.522016039	17.35311254	MLI	Mali	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	222	-88.86862995	13.73603564	SLV	El Salvador	1	WHE	INDEX	wheat	Index	2016	-0.47	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	638	55.53171398	-21.13183266	REU	Réunion	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	WHE	INDEX	wheat	Index	2016	-1.67	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	646	29.92310194	-1.999842114	RWA	Rwanda	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	470	14.44617519	35.89194275	MLT	Malta	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	642	24.98481009	45.83893563	ROU	Romania	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	400	37.13024774	30.65365973	JOR	Jordan	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	474	-60.91544135	14.56086108	MTQ	Martinique	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	231	39.63505296	8.631223181	ETH	Ethiopia	1	WHE	INDEX	wheat	Index	2016	-1.39	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	484	-102.5148166	23.93378032	MEX	Mexico	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	404	37.86096816	0.534797278	KEN	Kenya	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	478	-10.33187259	20.26089546	MRT	Mauritania	1	WHE	INDEX	wheat	Index	2016	0.48	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	232	38.11074289	16.12894644	ERI	Eritrea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	492	7.424214814	43.73532918	MCO	Monaco	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	480	57.568022	-20.28581998	MUS	Mauritius	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	233	25.84093481	58.68487172	EST	Estonia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	496	103.0728057	46.83892054	MNG	Mongolia	1	WHE	INDEX	wheat	Index	2016	0.08	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	410	127.8610254	36.45201023	KOR	Republic of Korea	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	660	-63.05651612	18.21525315	AIA	Anguilla	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	WHE	INDEX	wheat	Index	2016	0.41	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	414	47.49305029	29.53949468	KWT	Kuwait	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	422	35.89391711	33.92152458	LBN	Lebanon	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	499	19.25214024	42.78717043	MNE	Montenegro	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	WHE	INDEX	wheat	Index	2016	-0.6	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	426	28.25362195	-29.58041814	LSO	Lesotho	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	500	-62.19261223	16.73558313	MSR	Montserrat	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	248	19.80945969	60.1544901	ALA	Åland Islands	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	428	26.42461876	56.64196636	LVA	Latvia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	242	177.9660884	-17.83301566	FJI	Fiji	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	504	-6.281942841	31.8440131	MAR	Morocco	1	WHE	INDEX	wheat	Index	2016	2.3	Float		FAO/GIEWS/FPMA-Tool	G
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	688	20.805876	44.03145697	SRB	Serbia	1	WHE	INDEX	wheat	Index	2016					
2018.Q2.G.01	AG_FPA_COMM	Indicator of Food Price Anomalies (IFPA), by type of product	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	WHE	INDEX	wheat	Index	2016					
