"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ModeOfTransportation_Code","ModeOfTransportation_Desc","ReportingType_Code","ReportingType_Desc","Value_2016","Latest_Year","Latest_Value","Nature_Desc","Source"
"784","United Arab Emirates","ARE","53.98279159","23.43322219","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","5067760354",2016.0,"5067760354","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"788","Tunisia","TUN","9.572737411","34.11439971","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","16875995147",2016.0,"16875995147","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"788","Tunisia","TUN","9.572737411","34.11439971","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","8096000",2016.0,"8096000","Data nature not available","International Civil Aviation Organization (ICAO)"
"788","Tunisia","TUN","9.572737411","34.11439971","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","2151431923",2016.0,"2151431923","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"792","Turkey","TUR","35.42890329","38.9899684","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","3493930482",2016.0,"3493930482","Data nature not available","International Civil Aviation Organization (ICAO)"
"792","Turkey","TUR","35.42890329","38.9899684","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","253139000000",2016.0,"253139000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"792","Turkey","TUR","35.42890329","38.9899684","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","11661000000",2016.0,"11661000000","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"795","Turkmenistan","TKM","58.9787665","40.0912346","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","5953544",2016.0,"5953544","Data nature not available","International Civil Aviation Organization (ICAO)"
"795","Turkmenistan","TKM","58.9787665","40.0912346","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","20361460027",2016.0,"20361460027","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"795","Turkmenistan","TKM","58.9787665","40.0912346","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","ROA","Road transport","G","Global","4630061815",2016.0,"4630061815","Data nature not available","The International Transport Forum at the OECD (ITF-OECD)"
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","AIR","Air transport","G","Global","","","","",""
"796","Turks and Caicos Islands","TCA","-71.745121","21.80780585","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.1","Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all","9.1.2","Passenger and freight volumes, by mode of transport","1","IS_RDP_FRGVOL","Freight volume, by mode of transport (tonne kilometres)","2019.Q1.G.01","T_KM","Tonne kilometres","RAI","Rail transport","G","Global","","","","",""
