series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	IHR Capacity	Units description	IHR Capacity description	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	804	31.40270802	49.00735945	UKR	Ukraine	11	PERCENT	IHR09	Percentage	Points of entry						69		35	52	2017	35	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	804	31.40270802	49.00735945	UKR	Ukraine	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications						100		30	65	2017	30	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	804	31.40270802	49.00735945	UKR	Ukraine	13	PERCENT	IHR03	Percentage	Surveillance						100		65	82.5	2017	65	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	PERCENT	IHR11	Percentage	Food safety		75		87	100	100	100	100	97.4	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	PERCENT	IHR07	Percentage	Human resources		25		20	60	60	60	60	52	2017	60	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	PERCENT	IHR08	Percentage	Laboratory		30		71	76	76	68	63	70.8	2017	63	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	4	PERCENT	IHR10	Percentage	 Zoonotic events		78		86	100	100	100	100	97.2	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	5	PERCENT	IHR12	Percentage	Chemical events		33		77	85	85	85	85	83.4	2017	85	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	6	PERCENT	IHR04	Percentage	Response		57		83	94	100	100	100	95.4	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	7	PERCENT	IHR01	Percentage	National legislation, policy and financing		75		100	100	100	100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	8	PERCENT	IHR06	Percentage	Risk communication		71		100	100	100	100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	9	PERCENT	IHR13	Percentage	Radionuclear emergencies		67		46	77	77	77	77	70.8	2017	77	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	10	PERCENT	IHR05	Percentage	Preparedness		25		61	80	80	90	90	80.2	2017	90	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	11	PERCENT	IHR09	Percentage	Points of entry		0		85	100	100	100	97	96.4	2017	97	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications		10		63	90	90	100	100	88.6	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	13	PERCENT	IHR03	Percentage	Surveillance		65		55	85	90	90	100	84	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	1	PERCENT	IHR11	Percentage	Food safety	86	75	73	80	87		93	100	90	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	2	PERCENT	IHR07	Percentage	Human resources	100	75	80	100	100		100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	3	PERCENT	IHR08	Percentage	Laboratory	88	80	86	70	100		96	96	90.5	2017	96	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	4	PERCENT	IHR10	Percentage	 Zoonotic events	84	89	89	89	89		100	100	94.5	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	5	PERCENT	IHR12	Percentage	Chemical events	85	67	77	92	92		92	92	92	2017	92	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	6	PERCENT	IHR04	Percentage	Response	95	100	94	94	100		100	100	98.5	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	7	PERCENT	IHR01	Percentage	National legislation, policy and financing	75	75	75	75	75		75	75	75	2017	75	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	8	PERCENT	IHR06	Percentage	Risk communication	100	86	86	100	100		100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	9	PERCENT	IHR13	Percentage	Radionuclear emergencies	66	92	57	69	85		100	100	88.5	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	10	PERCENT	IHR05	Percentage	Preparedness	80	87	80	90	90		100	100	95	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	11	PERCENT	IHR09	Percentage	Points of entry	100	100	100	97	100		97	100	98.5	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications	100	66	83	100	100		83	100	95.75	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	818	29.77468534	26.57438204	EGY	Egypt	13	PERCENT	IHR03	Percentage	Surveillance	88	90	90	90	90		90	90	90	2017	90	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	PERCENT	IHR11	Percentage	Food safety							93	100	96.5	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	PERCENT	IHR07	Percentage	Human resources							40	40	40	2017	40	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	PERCENT	IHR08	Percentage	Laboratory							96	96	96	2017	96	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	4	PERCENT	IHR10	Percentage	 Zoonotic events							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	5	PERCENT	IHR12	Percentage	Chemical events							92	92	92	2017	92	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	6	PERCENT	IHR04	Percentage	Response							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	7	PERCENT	IHR01	Percentage	National legislation, policy and financing							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	8	PERCENT	IHR06	Percentage	Risk communication							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	9	PERCENT	IHR13	Percentage	Radionuclear emergencies							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	10	PERCENT	IHR05	Percentage	Preparedness							100	100	100	2017	100	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	11	PERCENT	IHR09	Percentage	Points of entry							54	54	54	2017	54	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications							90	90	90	2017	90	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	13	PERCENT	IHR03	Percentage	Surveillance							85	90	87.5	2017	90	Global Health Observatory (GHO), World Health Organisation (WHO)	
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	IHR11	Percentage	Food safety													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	2	PERCENT	IHR07	Percentage	Human resources													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	3	PERCENT	IHR08	Percentage	Laboratory													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	4	PERCENT	IHR10	Percentage	 Zoonotic events													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	5	PERCENT	IHR12	Percentage	Chemical events													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	6	PERCENT	IHR04	Percentage	Response													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	7	PERCENT	IHR01	Percentage	National legislation, policy and financing													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	8	PERCENT	IHR06	Percentage	Risk communication													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	9	PERCENT	IHR13	Percentage	Radionuclear emergencies													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	10	PERCENT	IHR05	Percentage	Preparedness													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	11	PERCENT	IHR09	Percentage	Points of entry													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	831	-2.200712402	49.71561166	GGY	Guernsey	13	PERCENT	IHR03	Percentage	Surveillance													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	IHR11	Percentage	Food safety													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	2	PERCENT	IHR07	Percentage	Human resources													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	3	PERCENT	IHR08	Percentage	Laboratory													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	4	PERCENT	IHR10	Percentage	 Zoonotic events													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	5	PERCENT	IHR12	Percentage	Chemical events													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	6	PERCENT	IHR04	Percentage	Response													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	7	PERCENT	IHR01	Percentage	National legislation, policy and financing													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	8	PERCENT	IHR06	Percentage	Risk communication													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	9	PERCENT	IHR13	Percentage	Radionuclear emergencies													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	10	PERCENT	IHR05	Percentage	Preparedness													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	11	PERCENT	IHR09	Percentage	Points of entry													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	12	PERCENT	IHR02	Percentage	 Coordination and National Focal Point communications													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	832	-2.136773508	49.22353354	JEY	Jersey	13	PERCENT	IHR03	Percentage	Surveillance													
2018.Q2.G.01	SH_IHR_CAPS	International Health Regulations (IHR) capacity, by type of IHR capacity (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	IHR11	Percentage	Food safety													
