"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","Age_Code","Age_Desc","Bounds_Code","Bounds_Desc","ReportingType_Code","ReportingType_Desc","Value_2015","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"724","Spain","ESP","-3.554078296","40.39211472","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","2690.4",2015.0,"2690.4","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"724","Spain","ESP","-3.554078296","40.39211472","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","3206.5",2015.0,"3206.5","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"724","Spain","ESP","-3.554078296","40.39211472","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","3722.6",2015.0,"3722.6","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"728","South Sudan","SSD","30.32618773","7.290839152","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","11437.6",2015.0,"11437.6","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"728","South Sudan","SSD","30.32618773","7.290839152","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","11579.9",2015.0,"11579.9","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"728","South Sudan","SSD","30.32618773","7.290839152","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","11722.1",2015.0,"11722.1","Global monitoring data","Food and Agriculture Organisation of the United Nations (FAO)","The observation value represents the 3-year average of the period 2014-2016."
"732","Western Sahara","ESH","-13.13515523","24.66265342","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","MP","Mid-point","G","Global","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
"732","Western Sahara","ESH","-13.13515523","24.66265342","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","LB","Lower bound","G","Global","","","","","",""
"736","Sudan","SDN","29.95650159","16.02643066","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.2","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","1","AG_PRD_FIESMSIN","Total population in moderate or severe food insecurity (thousands of people)","2019.Q1.G.01","NUM_TH","Thousands of people","15+","15 years old and over","UB","Upper bound","G","Global","","","","","",""
