"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Sex_Code","Sex_Desc","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2005","Footnotes_2010","Footnotes_2015","Footnotes_2016","Nature_Code_2000","Nature_Code_2005","Nature_Code_2010","Nature_Code_2015","Nature_Code_2016","Source_2000","Source_2005","Source_2010","Source_2015","Source_2016","TimeDetail_2000","TimeDetail_2005","TimeDetail_2010","TimeDetail_2015","TimeDetail_2016","Value_2000","Value_2005","Value_2010","Value_2015","Value_2016","Latest_Year","Latest_Value"
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGS","-36.90662765","-54.20736749","239","South Georgia and the South Sandwich Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALA","19.80945969","60.1544901","248","Åland Islands","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GUF","-53.23619089","3.922673437","254","French Guiana","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PYF","-149.4052367","-17.67709294","258","French Polynesia","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATF","69.64849091","-49.6068576","260","French Southern Territories","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSE","35.25694122","31.94347933","275","State of Palestine","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSE","35.25694122","31.94347933","275","State of Palestine","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSE","35.25694122","31.94347933","275","State of Palestine","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","FEMALE","Female","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GIB","-5.347561686","36.13895036","292","Gibraltar","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","MALE","Male","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRL","-41.39371316","74.75625681","304","Greenland","3","Ensure healthy lives and promote well-being for all at all ages","3.4","By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being","3.4.2","Suicide mortality rate","1","SH_STA_SCIDEN","Number of deaths attributed to suicide, by sex (number)","2019.Q1.G.01","BOTHSEX","Both sexes","G","Global","NUMBER","Number","","","","","","","","","","","","","","","","","","","","","","","","","","",""
